id,uf_id,name,populacao,regiao,INEAB,INEAB_FAIXA,COBERTURA_AB,FAIXA_COBERTURA_AB,NOTA_COBERTURA_AB,PORCENTAGEM_POP_SUS,PORCENTAGEM_POP_SUS_FAIXA,PORCENTAGEM_POP_SUS_NOTA,MORT_DCNT,MORT_DCNT_FAIXA,MORT_DCNT_NOTA,MORT_MAT,MORT_MAT_FAIXA,NOTA_MORT_MAT,MORT INF,MORT_INF_FAIXA,MORT_INF_NOTA,VACINACAO,OBS,VACINAÇÃO_FAIXA,DESPESA SAUDE_PER CAPITA,FAIXA_DESP_SAUDE_P,NOTA_DESP_SAUDE_P,EMENDAS_TOTAL,EMENDAS_PERCAP,FAIXA_EMENDAS_P,ICSAP,ICSAP_FAIXA,CONSULTAS_APS_HAB,FAIXA_CONSULTAS_APS_HAB,PRE_NATAL,PRE_NATAL_FAIXA,POP_SUS,TETO_EMENDAS_MS,TETO_EMENDAS_PERCAP,TETO EMENDAS_AJUSTADO,TETO_AJUSTADO_PERCAP,FAIXA_TETO_AJUSTADO_PERCAP,EMENDAS_CUSTEIO,EMENDAS_INVESTIMENTO,EMENDAS_IND_24,EMENDAS_IND_24_CUSTEIO,EMENDAS_IND_24_INVES,EMENDAS_COMISS_24,EMENDAS_COMISS_24_CUSTEIO,EMENDAS_COMISS_24_INVEST,EMENDAS_BANC_24,EMENDAS_BANC_24_CUSTEIO,EMENDAS_BANC_24_INVES,EMENDAS_REL_24,EMENDAS_REL_24_CUSTEIO,EMENDAS_REL_24_INVES
27001,27,1ª REGIAO DE SAUDE,1293007,Nordeste,"0,4384251439",Muito Baixa,"1,559955985",Completa,"0,2","0,7559054205",Baixa,"0,4","157,3850722",Muito Alta,1,"60,42084435",Média,"0,6","9,362441458",Média,"0,6","0,8177367056",,Muito Baixa,"1285,628529",Alta,"0,8",92915070,"71,85968057",Baixa,"110,904272",Muito Baixa,"0,7097216024",Muito Baixa,"0,6757656458",Muito Baixa,977391,"121931652,4","94,30084476","42959828,06","33,22474515",Muito Baixa,92279052,636018,17725692,17089674,636018,45852819,45852819,0,29336559,29336559,0,0,0,0
27002,27,2ª REGIAO DE SAUDE,161020,Nordeste,"0,6818413862",Média,"0,6506293996",Muito Baixa,1,"0,9740591231",Muito Alta,1,"139,1131536",Alta,"0,8","28,77576254",Muito Baixa,"0,2","10,1899521",Alta,"0,8","0,8247468611",,Baixa,"1105,110862",Baixa,"0,4",44806283,"278,2653273",Muito Alta,"113,6504782",Muito Baixa,"1,497633834",Média,"0,7748108589",Baixa,156843,"41792328,2","259,5474364","14724570,68","91,44560104",Alta,43414286,1391997,23272598,21880601,1391997,11746503,11746503,0,9787182,9787182,0,0,0,0
27003,27,3ª REGIAO DE SAUDE,197962,Nordeste,"0,7973089785",Muito Alta,"0,6748432056",Muito Baixa,1,"0,9723280225",Muito Alta,1,"155,5854154",Muito Alta,1,"45,15993776",Baixa,"0,4","9,848632517",Alta,"0,8","0,9073498603",,Alta,"1326,060454",Alta,"0,8",54500871,"275,3097615",Muito Alta,"112,1427345",Muito Baixa,"2,06865459",Alta,"0,7786676374",Baixa,192484,"55685999,81","281,2964095",19619688,"99,10835412",Alta,53426871,1074000,21158263,20084263,1074000,16333339,16333339,0,17009269,17009269,0,0,0,0
27004,27,4ª REGIAO DE SAUDE,124636,Nordeste,"0,7388468821",Alta,"0,5743068783",Muito Baixa,1,"0,9721669502",Muito Alta,1,"157,2579351",Muito Alta,1,"37,05762461",Muito Baixa,"0,2","9,09294758",Média,"0,6","0,8803149606",,Média,"1438,731677",Muito Alta,1,41846687,"335,7512035",Muito Alta,"93,07102282",Muito Baixa,"2,224116628",Alta,"0,8144690782",Média,121167,"36435123,38","292,3322586","12837082,13","102,9965831",Muito Alta,38707118,3139569,18595597,15456028,3139569,15274445,15274445,0,7976645,7976645,0,0,0,0
27005,27,5ª REGIAO DE SAUDE,191964,Nordeste,"0,7275712113",Alta,"0,6308672269",Muito Baixa,1,"0,9573305411",Alta,"0,8","149,5071993",Muito Alta,1,"62,4124569",Média,"0,6","7,756829106",Muito Baixa,"0,2","0,8734102952",,Média,"1624,271205",Muito Alta,1,52794172,"275,0212123",Muito Alta,"143,2560272",Média,"2,993441479",Muito Alta,"0,8821385176",Muito Alta,183773,"52216794,66","272,0134747","18397392,94","95,83772445",Alta,49312942,3481230,9610325,6393773,3216552,40183847,39919169,264678,3000000,3000000,0,0,0,0
27006,27,6ª REGIAO DE SAUDE,190785,Nordeste,"0,9268451922",Muito Alta,"0,6914285714",Muito Baixa,1,"0,9654637419",Alta,"0,8","157,7692167",Muito Alta,1,"101,3334895",Muito Alta,1,"9,839587882",Alta,"0,8","0,9544625149",,Muito Alta,"1515,525085",Muito Alta,1,51759687,"271,298514",Muito Alta,"144,6654611",Média,"2,396315224",Muito Alta,"0,8706968934",Muito Alta,184196,"49979631,61","261,9683498","17609179,72","92,2985545",Alta,49574102,2185585,13973070,11787485,2185585,18393507,18393507,0,19393110,19393110,0,0,0,0
27007,27,7ª REGIAO DE SAUDE,525382,Nordeste,"0,6988380264",Alta,"0,693029932",Muito Baixa,1,"0,9443757114",Alta,"0,8","121,8161262",Média,"0,6","55,83194908",Média,"0,6","9,598300018",Média,"0,6","0,8945832788",,Média,"1295,602135",Alta,"0,8",121711555,"231,6629709",Muito Alta,"93,4558093",Muito Baixa,"2,037469879",Alta,"0,8390681483",Alta,496158,"124378584,1","236,7393327","43821948,47","83,40968755",Baixa,111721519,9990036,26929036,16939000,9990036,60978385,60978385,0,33804134,33804134,0,0,0,0
27008,27,8ª REGIAO DE SAUDE,154085,Nordeste,"0,6771415777",Média,"0,7078032787",Baixa,"0,8","0,9404744135",Alta,"0,8","160,9501249",Muito Alta,1,"31,22892094",Muito Baixa,"0,2","10,2324749",Alta,"0,8","0,8534499055",,Baixa,"1385,366354",Alta,"0,8",37296144,"242,0491547",Muito Alta,"101,891813",Muito Baixa,"2,002174125",Alta,"0,8007572172",Média,144913,"40851394,01","265,1224584","14393054,04","93,40983252",Alta,36322194,973950,7859435,6885485,973950,19706476,19706476,0,9730233,9730233,0,0,0,0
27009,27,9ª REGIAO DE SAUDE,228962,Nordeste,"0,90440964",Muito Alta,"0,6471435805",Muito Baixa,1,"0,9830539566",Muito Alta,1,"121,4175278",Média,"0,6","96,40916795",Muito Alta,1,"11,08760911",Muito Alta,1,"0,9165449509",,Alta,"1576,275468",Muito Alta,1,54612004,"238,5199465",Muito Alta,"101,7636114",Muito Baixa,"2,271455525",Muito Alta,"0,8768685077",Muito Alta,225082,"62381809,7","272,4548602","21978803,42","95,99323653",Alta,52482006,2129998,19834008,17704010,2129998,21750288,21750288,0,13027708,13027708,0,0,0,0
27010,27,10ª REGIAO DE SAUDE,152301,Nordeste,"0,7441214437",Alta,"0,6551692308",Muito Baixa,1,"0,9791071628",Muito Alta,1,"122,7831728",Média,"0,6","60,33182504",Média,"0,6","10,66343467",Alta,"0,8","0,881994874",,Média,"1154,735059",Média,"0,6",33088354,"217,2563148",Muito Alta,"144,4507915",Média,"1,782700048",Média,"0,8448125545",Alta,149119,"39418084,56","258,816978","13888060,25","91,18824074",Média,31477977,1610377,14537984,12927607,1610377,15350370,15350370,0,3200000,3200000,0,0,0,0
28001,28,ARACAJU,850972,Nordeste,"0,3728368971",Muito Baixa,"1,014867797",Completa,"0,2","0,6904386983",Muito Baixa,"0,2","117,0426289",Baixa,"0,4","64,36104652",Alta,"0,8","11,99980464",Muito Alta,1,"0,8404796138",,Baixa,"1011,804671",Baixa,"0,4",21542320,"25,31495748",Muito Baixa,"98,35811284",Muito Baixa,"1,196549358",Muito Baixa,"0,7424001695",Baixa,587544,"125605350,7","147,6022134","44254171,62","52,00426292",Muito Baixa,20870696,671624,17207130,16535506,671624,2500000,2500000,0,1835190,1835190,0,0,0,0
28002,28,ESTANCIA,237165,Nordeste,"0,6366878755",Média,"0,7488466208",Baixa,"0,8","0,9646785993",Alta,"0,8","131,5539814",Alta,"0,8","53,95763088",Baixa,"0,4","10,02404913",Alta,"0,8","0,8115696888",,Muito Baixa,"929,9696682",Muito Baixa,"0,2",28349390,"119,5344591",Média,"86,85935952",Muito Baixa,"1,191250817",Muito Baixa,"0,7506129597",Baixa,228788,"54782859,4","230,9904893","19301487,14","81,3842141",Baixa,26072334,2277056,19355137,17078081,2277056,2600000,2600000,0,6394253,6394253,0,0,0,0
28003,28,ITABAIANA,260329,Nordeste,"0,6496920435",Média,"0,7273910534",Baixa,"0,8","0,9554294758",Alta,"0,8","114,086406",Baixa,"0,4","55,26679016",Média,"0,6","14,21863223",Muito Alta,1,"0,9502967359",,Muito Alta,"1043,515142",Baixa,"0,4",37318451,"143,3511096",Alta,"90,27038862",Muito Baixa,"1,410649601",Baixa,"0,7795735901",Baixa,248726,"59048149,96","226,8212529","20804264,68","79,91527905",Baixa,36800999,517452,29989224,29471772,517452,7329227,7329227,0,0,0,0,0,0,0
28004,28,LAGARTO,264021,Nordeste,"0,4929503335",Muito Baixa,"0,8915693768",Média,"0,6","0,9479814106",Alta,"0,8","114,0060828",Baixa,"0,4","63,45426854",Média,"0,6","8,886708128",Média,"0,6","0,7503350351",,Muito Baixa,"816,5913347",Muito Baixa,"0,2",30769867,"116,543256",Média,"118,5511759",Baixa,"1,377326046",Baixa,"0,8187192118",Média,250287,"53338543,14","202,0238661","18792615,35","71,17848712",Muito Baixa,29487529,1282338,22268131,20985793,1282338,6005471,6005471,0,2496265,2496265,0,0,0,0
28005,28,NOSSA SENHORA DA GLORIA,176255,Nordeste,"0,6273782871",Média,"0,7144831933",Baixa,"0,8","0,9802785737",Muito Alta,1,"98,72060367",Muito Baixa,"0,2","63,88397895",Média,"0,6","11,26210404",Muito Alta,1,"0,9155747352",,Alta,"988,7120631",Baixa,"0,4",30708701,"174,2288219",Alta,"69,78525432",Muito Baixa,"1,128688548",Muito Baixa,"0,8230016313",Média,172779,"42299052,05","239,9878134","14903103,23","84,55421539",Média,29523290,1185411,22660221,21474810,1185411,4500000,4500000,0,3548480,3548480,0,0,0,0
28006,28,NOSSA SENHORA DO SOCORRO,351163,Nordeste,"0,7599810914",Muito Alta,"0,6929920492",Muito Baixa,1,"0,9047393945",Média,"0,6","123,8740984",Média,"0,6","96,37006135",Muito Alta,1,"12,50696824",Muito Alta,1,"0,8765854779",,Média,"941,7262379",Muito Baixa,"0,2",54956306,"156,4979967",Alta,"102,5164952",Muito Baixa,"1,332238875",Baixa,"0,716108837",Muito Baixa,317711,"75131452,5","213,9503664","26470848,36","75,38051664",Baixa,54188843,767463,39186798,38551604,635194,15769508,15637239,132269,0,0,0,0,0,0
28007,28,PROPRIA,151172,Nordeste,"0,7561054957",Muito Alta,"0,6003242148",Muito Baixa,1,"0,9693660202",Muito Alta,1,"146,1910936",Muito Alta,1,"16,31587535",Muito Baixa,"0,2","11,37465285",Muito Alta,1,"0,9106424581",,Alta,"1102,661312",Baixa,"0,4",29788769,"197,0521591",Muito Alta,"95,91723335",Muito Baixa,"1,679457836",Média,"0,7717770035",Baixa,146541,"40232390,35","266,1365223","14174962,27","93,76711473",Alta,27964965,1823804,25578229,23754425,1823804,1672634,1672634,0,2537906,2537906,0,0,0,0
29001,29,ALAGOINHAS,518611,Nordeste,"0,6125639448",Baixa,"0,7836090226",Baixa,"0,8","0,9008293307",Média,"0,6","115,1151827",Baixa,"0,4","71,33426103",Alta,"0,8","9,967420808",Alta,"0,8","0,8594350177",,Baixa,"1100,419211",Baixa,"0,4",47739276,"92,05218555",Baixa,"109,5233229",Muito Baixa,"1,104373027",Muito Baixa,"0,7791708797",Baixa,467180,"107847915,4","207,9553179","37997745,54","73,26829847",Baixa,46989333,749943,34624943,33875000,749943,13114333,13114333,0,0,0,0,0,0,0
29002,29,BARREIRAS,510181,Nordeste,"0,5103782775",Muito Baixa,"0,7879008174",Baixa,"0,8","0,9451449584",Alta,"0,8","84,08780413",Muito Baixa,"0,2","51,82387046",Baixa,"0,4","8,698306678",Baixa,"0,4","0,8525370422",,Baixa,"1595,456759",Muito Alta,1,21497678,"42,13735517",Muito Baixa,"123,6815954",Baixa,"1,456751623",Média,"0,835840207",Alta,482195,"91959082,57","180,2479563","32399678,82","63,50624351",Muito Baixa,21197703,299975,15375841,15375841,0,5821862,5821862,0,0,0,0,299975,0,299975
29003,29,BRUMADO,409223,Nordeste,"0,5644293209",Baixa,"0,7060503145",Baixa,"0,8","0,9731540016",Muito Alta,1,"110,6975903",Baixa,"0,4","54,03228606",Média,"0,6","8,416174291",Baixa,"0,4","0,9321789322",,Alta,"1156,107989",Média,"0,6",35014306,"85,56289847",Baixa,"133,9123168",Baixa,"1,702619354",Média,"0,8490130736",Alta,398237,102930396,"251,5264195","36265170,09","88,61957927",Média,34582012,432294,24849974,24550000,299974,10164332,10032012,132320,0,0,0,0,0,0
29004,29,CAMACARI,617722,Nordeste,"0,516969381",Muito Baixa,"1,073506006",Completa,"0,2","0,8077646579",Baixa,"0,4","142,4589055",Muito Alta,1,"55,00008135",Média,"0,6","10,95843782",Muito Alta,1,"0,8030001432",,Muito Baixa,"1233,650108",Média,"0,6",27715076,"44,866584",Muito Baixa,"97,29295703",Muito Baixa,"1,001411638",Muito Baixa,"0,7185816876",Muito Baixa,498974,"89452015,96","144,8095032","31516371,26","51,02031538",Muito Baixa,27715076,0,12900000,12900000,0,14815076,14815076,0,0,0,0,0,0,0
29005,29,CRUZ DAS ALMAS,250783,Nordeste,"0,5764170618",Baixa,"0,7047628791",Baixa,"0,8","0,9606951029",Alta,"0,8","151,9241735",Muito Alta,1,"38,69319165",Muito Baixa,"0,2","8,751423887",Baixa,"0,4","0,9069227609",,Alta,"1048,670281",Baixa,"0,4",27315772,"108,9219445",Média,"157,1079379",Alta,"1,374654582",Baixa,"0,8141787759",Média,240926,"62656194,52","249,8422721","22075476,63","88,02620845",Média,27065793,249979,22485772,22235793,249979,4830000,4830000,0,0,0,0,0,0,0
29006,29,FEIRA DE SANTANA,1200744,Nordeste,"0,4316057378",Muito Baixa,"0,9255434623",Alta,"0,4","0,8632114756",Média,"0,6","126,5049003",Alta,"0,8","39,99552646",Baixa,"0,4","9,181066466",Média,"0,6","0,8009162514",,Muito Baixa,"971,9123777",Muito Baixa,"0,2",66945062,"55,75298482",Muito Baixa,"91,19346005",Muito Baixa,"0,9152075713",Muito Baixa,"0,6323881421",Muito Baixa,1036496,"209033273,3","174,0864608","73648091,4","61,33538156",Muito Baixa,63003227,3941835,50171097,46361585,3809512,16773965,16641642,132323,0,0,0,0,0,0
29007,29,GUANAMBI,474477,Nordeste,"0,6055112893",Baixa,"0,711459797",Baixa,"0,8","0,9766311117",Muito Alta,1,"106,8544945",Muito Baixa,"0,2","90,4140109",Muito Alta,1,"8,045737242",Baixa,"0,4","0,8639750341",,Baixa,"1170,699231",Média,"0,6",38167608,"80,44142919",Baixa,"142,8941761",Média,"1,501729272",Média,"0,8659963062",Muito Alta,463389,"110589254,1","233,0761113","38963593,51","82,1190353",Baixa,38035463,132145,25277413,25277413,0,12890195,12758050,132145,0,0,0,0,0,0
29008,29,IBOTIRAMA,194930,Nordeste,"0,7339639871",Alta,"0,7529014085",Baixa,"0,8","0,9918432258",Muito Alta,1,"108,243985",Muito Baixa,"0,2","118,9810104",Muito Alta,1,"13,92901397",Muito Alta,1,"0,9009001637",,Alta,"1174,242454",Média,"0,6",22781431,"116,8698045",Média,"144,1543118",Média,"1,301436413",Baixa,"0,7924611973",Média,193340,"50677422,01","259,9775407","17855030,2","91,59713847",Alta,21993431,788000,19450000,19450000,0,2543431,2543431,0,0,0,0,788000,0,788000
29009,29,ILHEUS,332022,Nordeste,"0,6214214721",Média,"0,8604571429",Média,"0,6","0,913855106",Média,"0,6","133,7260784",Alta,"0,8","78,3496054",Alta,"0,8","10,32319941",Alta,"0,8","0,7634074074",,Muito Baixa,"967,7623771",Muito Baixa,"0,2",20105366,"60,55431869",Muito Baixa,"205,4080754",Muito Alta,"0,9262609104",Muito Baixa,"0,6351106275",Muito Baixa,303420,"53383403,74","160,7827305","18808420,95","56,64811655",Muito Baixa,19955371,149995,9140440,8990445,149995,10964926,10964926,0,0,0,0,0,0,0
29010,29,IRECE,419821,Nordeste,"0,4728049335",Muito Baixa,"0,7527103239",Baixa,"0,8","0,9850102782",Muito Alta,1,"115,5254263",Baixa,"0,4","37,03761575",Muito Baixa,"0,2","8,419828694",Baixa,"0,4","0,8781468183",,Média,"1102,994921",Baixa,"0,4",51948335,"123,7392484",Média,"165,0703514",Alta,"1,500070268",Média,"0,8176047397",Média,413528,"99781806,04","237,6770243","35155836,46","83,74006174",Baixa,50626429,1321906,36556473,35822234,734239,15391862,14804195,587667,0,0,0,0,0,0
29011,29,ITABERABA,246205,Nordeste,"0,5292769846",Baixa,"0,6854891775",Muito Baixa,1,"0,9801425641",Muito Alta,1,"116,5695254",Baixa,"0,4","23,68265246",Muito Baixa,"0,2","8,197630476",Baixa,"0,4","0,8526903367",,Baixa,"1021,452978",Baixa,"0,4",33482047,"135,992555",Alta,"156,3737536",Alta,"1,328246786",Baixa,"0,8252508361",Alta,241316,"62414632,6","253,506763","21990367,82","89,317308",Média,33350000,132047,24100000,24100000,0,9382047,9250000,132047,0,0,0,0,0,0
29012,29,ITABUNA,473055,Nordeste,"0,7068237309",Alta,"0,7458248386",Baixa,"0,8","0,9061842703",Média,"0,6","173,1299743",Muito Alta,1,"38,58142777",Muito Baixa,"0,2","15,13148207",Muito Alta,1,"0,8916311301",,Média,"1471,993053",Muito Alta,1,48510390,"102,54704",Baixa,"146,0718098",Média,"1,382517889",Baixa,"0,7048981571",Muito Baixa,428675,"112949821,4","238,7667847","39795285,39","84,12401388",Média,48360392,149998,25920764,25770766,149998,22589626,22589626,0,0,0,0,0,0,0
29013,29,ITAPETINGA,232016,Nordeste,"0,7937229329",Muito Alta,"0,7096511444",Baixa,"0,8","0,9679547962",Alta,"0,8","150,4206606",Muito Alta,1,"75,19618099",Alta,"0,8","11,80348476",Muito Alta,1,"0,9430293006",,Muito Alta,"976,3283074",Muito Baixa,"0,2",28001683,"120,6885861",Média,"179,2979794",Muito Alta,"1,440788566",Baixa,"0,715920398",Muito Baixa,224581,"53372349,79","230,0373672","18804526,35","81,04840333",Baixa,28001683,0,13951683,13951683,0,14050000,14050000,0,0,0,0,0,0,0
29014,29,JACOBINA,390462,Nordeste,"0,5578419923",Baixa,"0,67240778",Muito Baixa,1,"0,9617965385",Alta,"0,8","98,34503742",Muito Baixa,"0,2","41,73363441",Baixa,"0,4","9,530560405",Média,"0,6","0,8832907838",,Média,"1092,098818",Baixa,"0,4","43728980,83","111,9929233",Média,"152,6396935",Média,"1,319060498",Baixa,"0,805106383",Média,375545,"97203098,22","248,9438107","34247287,76","87,70965615",Média,42051059,"1677921,83","24763921,83",23086000,"1677921,83",18965059,18965059,0,0,0,0,0,0,0
29015,29,JEQUIE,510425,Nordeste,"0,7276092668",Alta,"0,7469835159",Baixa,"0,8","0,9573806142",Alta,"0,8","141,646667",Muito Alta,1,"56,27993874",Média,"0,6","10,02904009",Alta,"0,8","0,8655531956",,Baixa,"1019,525026",Baixa,"0,4",65090022,"127,5212264",Média,"181,0256159",Muito Alta,"1,365042856",Baixa,"0,7570900123",Baixa,488671,"114561600,2","224,4435523","40363158,78","79,07755063",Baixa,63918195,1171827,44529550,43544214,985336,20645862,20373981,271881,0,0,0,0,0,0
29016,29,JUAZEIRO,587921,Nordeste,"0,5194716977",Baixa,"0,9380587203",Alta,"0,4","0,9276280317",Alta,"0,8","106,6469815",Muito Baixa,"0,2","74,45892261",Alta,"0,8","11,72236071",Muito Alta,1,"0,852668124",,Baixa,"1057,302058",Baixa,"0,4",38735999,"65,8864014",Muito Baixa,"97,63216487",Muito Baixa,"1,00593277",Muito Baixa,"0,7092957746",Muito Baixa,545372,"104970883,7","178,5458994","36984089,26","62,90656271",Muito Baixa,38735999,0,20300000,20300000,0,18435999,18435999,0,0,0,0,0,0,0
29017,29,PAULO AFONSO,251835,Nordeste,"0,4589271547",Muito Baixa,"0,875161329",Média,"0,6","0,9560982389",Alta,"0,8","117,5372764",Baixa,"0,4","45,04770157",Baixa,"0,4","8,493203091",Baixa,"0,4","0,8279115159",,Baixa,"1208,750786",Média,"0,6",12840000,"50,98576449",Muito Baixa,"102,8451168",Muito Baixa,"1,216856275",Baixa,"0,8445255474",Alta,240779,"51815336,93","205,7511344","18255948,49","72,49170484",Muito Baixa,12840000,0,7500000,7500000,0,5340000,5340000,0,0,0,0,0,0,0
29018,29,PORTO SEGURO,418017,Nordeste,"0,5226863979",Baixa,"0,8737984847",Média,"0,6","0,9011834447",Média,"0,6","123,6791805",Média,"0,6","58,00497641",Média,"0,6","9,31455086",Média,"0,6","0,7934205872",,Muito Baixa,"1059,807424",Baixa,"0,4",34399298,"82,2916245",Baixa,"118,4162367",Muito Baixa,"1,006829866",Muito Baixa,"0,726900149",Baixa,376710,"72721864,69","173,9686776","25621885,23","61,29388333",Muito Baixa,34399298,0,6600000,6600000,0,27799298,27799298,0,0,0,0,0,0,0
29019,29,RIBEIRA DO POMBAL,364231,Nordeste,"0,7494439518",Muito Alta,"0,7130271505",Baixa,"0,8","0,9861104629",Muito Alta,1,"119,9788047",Média,"0,6","95,02559945",Muito Alta,1,"10,40481583",Alta,"0,8","0,870385212",,Baixa,"1020,997847",Baixa,"0,4",46360321,"127,2827436",Média,"146,6102556",Média,"1,501190179",Média,"0,8316284213",Alta,359172,"89243395,56","245,018671","31442868,63","86,32672297",Média,46229219,131102,31220794,31220794,0,15139527,15008425,131102,0,0,0,0,0,0
29020,29,SALVADOR,3100614,Nordeste,"0,4754465019",Muito Baixa,"1,367438865",Completa,"0,2","0,6991860322",Muito Baixa,"0,2","143,4877092",Muito Alta,1,"66,43433014",Alta,"0,8","10,77265314",Muito Alta,1,"0,6508089368",,Muito Baixa,"1173,225768",Média,"0,6",37201200,"11,99801072",Muito Baixa,"120,8792839",Baixa,"0,6275128088",Muito Baixa,"0,726051466",Muito Baixa,2167906,"313019659,7","100,9540884","110285315,6","35,56886331",Muito Baixa,36671612,529588,"18110759,6",17578328,"532431,6",19099234,19099234,0,0,0,0,0,0,0
29021,29,SANTA MARIA DA VITORIA,306729,Nordeste,"0,5692028468",Baixa,"0,6598866124",Muito Baixa,1,"0,9813842186",Muito Alta,1,"100,0883516",Muito Baixa,"0,2","25,85524135",Muito Baixa,"0,2","8,995300688",Média,"0,6","0,8803585657",,Média,"1398,975725",Alta,"0,8",27106614,"88,3731698",Baixa,"135,298586",Baixa,"1,187647728",Muito Baixa,"0,7755220418",Baixa,301019,"76495995,19","249,3927708","26951613,76","87,86783696",Média,25107032,1999582,15162982,13163400,1999582,11943632,11943632,0,0,0,0,0,0,0
29022,29,SANTO ANTONIO DE JESUS,482059,Nordeste,"0,7928837756",Muito Alta,"0,7263651012",Baixa,"0,8","0,9669314337",Alta,"0,8","147,9072064",Muito Alta,1,"67,51357283",Alta,"0,8","10,74050585",Muito Alta,1,"0,8841129198",,Média,"988,1638003",Muito Baixa,"0,2",55364103,"114,8492259",Média,"177,3641816",Muito Alta,"1,552585887",Média,"0,7954188188",Média,466118,"114584932,8","237,6989805","40371379,5","83,74779747",Baixa,53940138,1423965,41576326,40152361,1423965,13787777,13787777,0,0,0,0,0,0,0
29023,29,SEABRA,194644,Nordeste,"0,4920829823",Muito Baixa,"0,7638816327",Baixa,"0,8","0,9841659645",Muito Alta,1,"108,9167917",Muito Baixa,"0,2","13,97038279",Muito Baixa,"0,2","10,22756384",Alta,"0,8","0,894566652",,Média,"964,548567",Muito Baixa,"0,2",20943888,"107,6009946",Média,"227,0812355",Muito Alta,"1,462675449",Média,"0,8105810109",Média,191562,"47742675,6","245,2820308","16821039,45","86,41951176",Média,20943888,0,15211667,15211667,0,5732221,5732221,0,0,0,0,0,0,0
29024,29,SENHOR DO BONFIM,306390,Nordeste,"0,6324628088",Média,"0,7448050794",Baixa,"0,8","0,9300923659",Alta,"0,8","123,0457913",Média,"0,6","54,81870724",Média,"0,6","10,57909652",Alta,"0,8","0,8846562251",,Média,"1112,458093",Baixa,"0,4",28974007,"94,56577238",Baixa,"148,5035412",Média,"1,406423186",Baixa,"0,8377281947",Alta,284971,"73636846,73","240,3369781","25944258,21","84,6772356",Média,28974007,0,11935793,11935793,0,17038214,17038214,0,0,0,0,0,0,0
29025,29,SERRINHA,598565,Nordeste,"0,5223655242",Baixa,"0,7424316523",Baixa,"0,8","0,9673435634",Alta,"0,8","108,5930517",Muito Baixa,"0,2","54,17036167",Média,"0,6","9,512415706",Média,"0,6","0,878384414",,Média,"941,580711",Muito Baixa,"0,2",57679935,"96,36369484",Baixa,"156,7081269",Alta,"1,053643297",Muito Baixa,"0,8050602819",Média,579018,"125937426,7","210,3989153","44371170,99","74,1292441",Baixa,57530137,149798,31049798,30900000,149798,26630137,26630137,0,0,0,0,0,0,0
29026,29,TEIXEIRA DE FREITAS,451460,Nordeste,"0,5982775883",Baixa,"0,768471729",Baixa,"0,8","0,9064811943",Média,"0,6","141,5407788",Muito Alta,1,"48,30613518",Baixa,"0,4","8,19081118",Baixa,"0,4","0,8370403912",,Baixa,"1172,944999",Média,"0,6",27064529,"59,94889691",Muito Baixa,"174,101803",Alta,"1,393396979",Baixa,"0,7407562147",Baixa,409240,"96092678,87","212,8487106","33856056,91","74,99237342",Baixa,27064529,0,15984987,15984987,0,11079542,11079542,0,0,0,0,0,0,0
29027,29,VALENCA,284603,Nordeste,"0,8201985222",Muito Alta,"0,6920091602",Muito Baixa,1,"0,9764268121",Muito Alta,1,"120,5187577",Média,"0,6","107,8353203",Muito Alta,1,"13,32707395",Muito Alta,1,"0,8554465162",,Baixa,"931,3984288",Muito Baixa,"0,2",29307779,"102,9777585",Média,"135,2761566",Baixa,"1,171962348",Muito Baixa,"0,7353718384",Baixa,277894,"62693356,25","220,2835397","22088569,72","77,61186537",Baixa,29307779,0,23766718,23766718,0,5541061,5541061,0,0,0,0,0,0,0
